iteration,chain,acceptance_rate,alpha[1],alpha[2],alpha[3],alpha[4],alpha[5],alpha[6],alpha[7],alpha[8],alpha[9],alpha[10],alpha[11],alpha[12],alpha[13],alpha[14],alpha[15],alpha[16],beta[1],beta[2],beta[3],beta[4],beta[5],beta[6],beta[7],beta[8],beta[9],beta[10],beta[11],beta[12],beta[13],beta[14],beta[15],beta[16],hamiltonian_energy,hamiltonian_energy_error,is_accept,log_density,lp,max_hamiltonian_energy_error,n_steps,nom_step_size,numerical_error,step_size,tree_depth
1410,1,0.9478737998241356,0.854193313818086,0.9937002923271624,0.9442820784826942,0.9981250895474897,0.9006539852902927,0.9919251266315341,0.9871978161688855,0.9900186826181593,0.9419134715442159,0.9772835352314405,0.8882884453478412,0.8114011611141355,0.8165322419694162,0.9918770799116967,0.6856903087394893,0.2526978903543149,0.5081090151808942,0.5414493371400736,0.10793466768712068,0.11938785242117335,0.14099119589790954,0.17949342549609132,0.1678431601390719,0.22166073773690584,0.24639481823968548,0.2330752097843183,0.263967072750026,0.27633038800655596,0.28503154152103116,0.22450177438250551,0.24331521977077528,0.4600295143904956,1453.6362229645204,-0.2912084138697537,1.0,-1435.2680810205154,-1435.2680810205154,-0.3608046356378054,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1411,1,0.7292074263204351,0.8381995608509765,0.9453350887745794,0.9462570730536949,0.9855420655491374,0.9618140099073039,0.863564848769728,0.9590708695447684,0.913123161191722,0.9923191691496706,0.9613386632873774,0.918746450404353,0.8932551892751556,0.8517161314706598,0.818974540231508,0.8868933517509293,0.5616284925683152,0.20328631125264807,0.2831557949810682,0.13001777210329057,0.31294531828517014,0.18836633754261484,0.19961756733939998,0.19800701559059117,0.2933218796760273,0.27601014766525106,0.26871009328481726,0.26965824159737595,0.27422999883688,0.22780780746947493,0.24564601224353103,0.20420958578129908,0.24467181186018735,1456.825109496948,0.314854920149628,1.0,-1431.778176949404,-1431.778176949404,0.6743639028263715,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1412,1,0.867877353290612,0.5755812710528959,0.9499200353974481,0.9741275804636975,0.9869985620240296,0.8847315786718669,0.9652012262002031,0.9360926889731708,0.9807325603999386,0.8911017195176907,0.960816063862983,0.8713706874172973,0.7379912866892964,0.9579575404439624,0.9505496722013793,0.9207569551475019,0.2850659053048913,0.031162547075548004,0.5965964915948511,0.2935733331666138,0.16950948031647659,0.25138418681424807,0.2969574383574349,0.15631992834990258,0.2421016433972388,0.20073078585677204,0.2174262689411567,0.26201479957700313,0.2467818249686564,0.2944574117660731,0.2557451236295282,0.1780609151529653,0.34280342984594586,1446.1746973726388,-0.4434992981155119,1.0,-1429.6511124087795,-1429.6511124087795,0.4626149095945493,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
1413,1,0.9926443822714729,0.8241596177601193,0.8907425866660043,0.9727796181080615,0.980342808575857,0.9005315247233653,0.9808699774759665,0.9162409429704325,0.9666354061762238,0.9577980239263892,0.9738506482308614,0.877324575441757,0.8485472623079625,0.9216951076365902,0.9007203756105437,0.9046582442041411,0.3496154653241907,0.038368296242235526,0.48492505919890083,0.24352014344798592,0.22125319279247585,0.21483225820280144,0.2725050234016034,0.15903868897734136,0.23336171407031212,0.21443684061442844,0.22630240616604413,0.28147100948885273,0.2631376664884106,0.30135300365979145,0.26613610186781184,0.16781285983516578,0.24730240310002335,1435.664475383197,-0.02752872979544918,1.0,-1424.426307105453,-1424.426307105453,-0.10963692319023721,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
1414,1,0.8555219561505063,0.7688003972671718,0.9783124141795392,0.92566691618504,0.9047985003289667,0.7831944847283476,0.987654416246675,0.8870999672767376,0.9853043089339152,0.9327061839115786,0.9473287657752139,0.9980113080898108,0.8029923591475512,0.9967459429653927,0.9236760302041873,0.7309495961938345,0.20331672412088483,0.6673316961846333,0.22713519711337465,0.20543175123031895,0.20057751709739302,0.14854368869021042,0.17721700090574763,0.1332446027839106,0.265335739824577,0.2645122978636814,0.263514527736072,0.22133622484204224,0.2689616552224596,0.2559391994708775,0.22484969870937357,0.22752803033376776,0.48733975881489355,1446.1546586068353,0.21443804678915512,1.0,-1434.531935686363,-1434.531935686363,0.5740860015791895,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1415,1,0.9631717179660372,0.8927728115426549,0.7910266944385218,0.990836249031058,0.9867750039207255,0.9921564616369293,0.8163925110975552,0.9759180211335082,0.9507423148530819,0.9860185480885373,0.9706961025093143,0.9828079086503633,0.8923639773437574,0.8134729321204487,0.9733394922462955,0.4119914711391003,0.34813800401773465,0.055506682910277966,0.28674549226695767,0.27039451857065677,0.15849162212678977,0.2004541067052084,0.23422051970698132,0.16986957219847057,0.2730878137220374,0.22163643266467442,0.26010024798391523,0.27155435588776433,0.24109944299152472,0.3080108253323051,0.2740197331029265,0.3208805501808385,0.37845034162783703,1455.839979695344,0.2805873809156765,1.0,-1439.369897723435,-1439.369897723435,-0.46182829009967463,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1416,1,0.9919531702600793,0.8320060346116944,0.8832825637832602,0.9920735632164774,0.9905079814718722,0.9875513791688211,0.8692286965199858,0.9730837235260126,0.8866421266769433,0.9757235540670575,0.8884704672674282,0.9739002391332101,0.8494661010467707,0.8013493351330515,0.9766935065715675,0.6150320028572264,0.27065703365765453,0.05507918250036695,0.31884310416293593,0.2511564091836945,0.18148615866583004,0.16548883181195773,0.26097040118615883,0.11438906373856637,0.26139150053017707,0.21913773197945144,0.2870838552438453,0.26984154754392087,0.24569618857104641,0.2774050876033598,0.2561463584579921,0.3261501409110026,0.6507027467181399,1456.1031723481537,-0.5765742728174246,1.0,-1433.8564751531437,-1433.8564751531437,-0.6393273583259997,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
1417,1,0.9906228701475323,0.9490438681861477,0.9382089611498243,0.9982986008793757,0.8559108334034224,0.9517771532263819,0.984052048660029,0.9261280656520229,0.9946639944288074,0.9813025643534096,0.9945806393116515,0.7908951956337568,0.8391304753418396,0.932093553622308,0.8711902444180213,0.9308634469979816,0.5374539116202153,0.32451172383354454,0.2985121349046239,0.16713644614690476,0.20518702843452788,0.20263691472488612,0.200794281291554,0.2592655790602891,0.23517120534322575,0.25358342734031564,0.1916511022422459,0.31383809288513503,0.3077576328504315,0.22276508540326218,0.2901869106518927,0.1532469963273132,0.17183958534450736,1448.0796891166594,-0.05669895343658027,1.0,-1434.632809753237,-1434.632809753237,-0.2968162710387787,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1418,1,0.9520722966828002,0.6143609576460858,0.9709911076547703,0.998799900511364,0.9932478282577879,0.8651041572770365,0.9408404155710373,0.963163481643626,0.9979933583484758,0.9038111921883424,0.9812723331759591,0.9297388970780406,0.8114918350107683,0.9746732365520816,0.8779523870628492,0.3867177181661777,0.3013869696885137,0.1034280559843184,0.2828758402892391,0.33834801457380814,0.1599318583992665,0.15167457904357112,0.17043147289842098,0.13897155721021623,0.22625694198043494,0.18324582805541076,0.19036494067017465,0.2680879407898295,0.2673279731697661,0.23745826324822836,0.2622344561287728,0.43126502567111863,0.644132480461988,1453.9987365244158,0.0629667226512538,1.0,-1434.4369450774213,-1434.4369450774213,-0.263620089363485,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1419,1,1.0,0.8911905052375247,0.9562234108581115,0.9392257136590006,0.9601798634312059,0.8143855103818398,0.9593681320891144,0.9450883641094118,0.9862288325983931,0.9583476919882421,0.9883422965983796,0.9088837169389428,0.8242887577330184,0.8999361303179001,0.877680873026,0.7539883263853223,0.17128824760819156,0.21859877809762157,0.5158719528831489,0.2061136686690475,0.2648254820507013,0.3208202956504145,0.34439272407369675,0.25020594282650516,0.2511824512937201,0.24324416464542775,0.24628569017757526,0.25643151062114844,0.30754434062189595,0.26128979835992344,0.2749018543526407,0.24962699438171537,0.6738468693513144,1445.141188736438,-0.14713795981242583,1.0,-1426.8728297553953,-1426.8728297553953,-0.2490529724263979,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1420,1,0.9168960157456674,0.6462869914615784,0.9006483556915834,0.9938998483054725,0.9385013680182269,0.9449156302735018,0.9501958172147114,0.9399789051281486,0.96289976662543,0.9337709525780328,0.952894959550825,0.9230237462546683,0.7484152303146865,0.9804607797190344,0.8499510111523984,0.5934110274360335,0.9828979267506501,0.5635390869600955,0.3604517884175742,0.2963726213062076,0.18375728921990556,0.13061658232132073,0.22342633665770792,0.15303860640108916,0.2506458703193371,0.2214124769531934,0.2229230818308658,0.26905245169301495,0.22883685246818503,0.27214837416631776,0.28048280504840134,0.2804677942623863,0.18496905877875292,1442.4138309010932,0.11826037307719162,1.0,-1428.6115229387024,-1428.6115229387024,0.29508465345679724,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1421,1,0.9957443011824726,0.820391949890837,0.8645899121663534,0.9849207458907472,0.9196124818803754,0.8810546298264658,0.9759477798718188,0.8658620578216207,0.9577856375617387,0.924315309009368,0.9696903701767582,0.9035488452986224,0.822197322819599,0.9232892353104799,0.9425457272667341,0.7898792850088752,0.1431437658107909,0.05022596678863655,0.1605955344059064,0.2564126279763218,0.24383222276662447,0.22248133714346094,0.24239925584346922,0.19711393446238712,0.23787672431991191,0.27490748419830374,0.24968542757972007,0.28504968198870145,0.31940652004634007,0.2396699166784149,0.24436803127382925,0.20814786699987245,0.9116093800026646,1439.933458818177,-0.028666008593745573,1.0,-1426.0756246929845,-1426.0756246929845,-0.2714561223972396,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1422,1,0.9337997163210263,0.8934373015191853,0.9836497363780301,0.9890712560843375,0.9842096864474362,0.9172850665905836,0.8991557249930303,0.9625143805662058,0.9558033813847456,0.9728709507453955,0.9154498514527512,0.9502181139756143,0.8276142544124373,0.9110447660295256,0.8830137865476954,0.7154044877843471,0.9268954417584174,0.45413446248033335,0.4152741203726174,0.14759490946105194,0.12579714841475903,0.17328104411387166,0.2671335468919792,0.18213106638895055,0.23902635244710937,0.2258179900209856,0.24167582424791606,0.2751760853354948,0.28194440363732526,0.26263896810554554,0.242773215349734,0.2477888406543101,0.12008807413685062,1440.5722135583917,-0.17401921603868686,1.0,-1426.2615803654332,-1426.2615803654332,0.2572025128470159,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1423,1,0.9546743614757323,0.8046207656198667,0.9871056961903754,0.9649436362597184,0.9814802188632651,0.9622416992460564,0.869843071063776,0.9950242997029275,0.9979057471100253,0.8329991007824925,0.9866847259427031,0.9003642664833318,0.8634146803144023,0.9185367244203513,0.8115913647073093,0.7683280853111826,0.12788083573820114,0.16314020859737702,0.424565667163824,0.2830246591528409,0.1861055575473893,0.1543478657282563,0.15969184535332792,0.16867180212120006,0.25082806962336635,0.2549395791508523,0.2334756852208883,0.2840650193365211,0.2749323505663384,0.24916632698663174,0.27555975475147043,0.25570041577954455,0.9956426479178799,1442.5839515664277,0.06489333654894835,1.0,-1431.628781682432,-1431.628781682432,0.1293220356628808,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1424,1,0.7120842126146029,0.68669906383394,0.9925491360712486,0.9887819887230108,0.8967221717485102,0.9477937811995596,0.8626061425445223,0.8804985301163692,0.9909195737164344,0.9172747981475841,0.9643852977197213,0.9759293229691104,0.7514046988627304,0.8706338596486973,0.9437759534506129,0.7860937209784553,0.9717594019851531,0.20610836281583148,0.3643032014903227,0.16630605972986362,0.18394979321991523,0.2807008819702695,0.24679326534433815,0.2015647338246038,0.2506290476485905,0.21731277932630685,0.22859341851979864,0.24201529622818171,0.24129854071174825,0.278313487061248,0.24964220273722726,0.2241197245417982,0.13270098252499313,1445.057520861401,0.13672865623334474,1.0,-1429.2196925603603,-1429.2196925603603,0.6918004174897305,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1425,1,0.8867244068500144,0.7611867176009104,0.9921561913639817,0.9541513724841643,0.9765589339902715,0.9622562157450354,0.961948170262252,0.9318715472987545,0.9846952562428075,0.8512679546138108,0.9965042701912143,0.9447609324961154,0.8757708156263692,0.8774186214868648,0.765300639020613,0.9081378446499522,0.528856739175446,0.47357861259329526,0.4963137403764081,0.39319734852939775,0.3007371187176592,0.17471352115554475,0.27682126987595895,0.19255342402230607,0.2779033915133824,0.22254821965519822,0.25769125660893855,0.26609263987010523,0.23625096718021898,0.23266596437882633,0.31345174330459274,0.22054003854025664,0.22079533158757952,1444.2584841626744,0.07727229194188112,1.0,-1429.8470417831043,-1429.8470417831043,0.3487554126752457,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
1426,1,0.8218912613820503,0.8413431468891098,0.9928001655611696,0.9398922085147262,0.9650568208439215,0.8699476837607657,0.9275869863638726,0.8604371916382164,0.9877081211562406,0.922122113879023,0.9860301115784371,0.868699286690804,0.7928778742067772,0.9596546944407135,0.8783470139079185,0.4786073371548431,0.5858970741650712,0.3066256243076115,0.46851790604535676,0.23617590510130743,0.16528141879950614,0.1565889103834099,0.2709784473643875,0.14288215991266448,0.28675975579778895,0.29178077970351085,0.2395954245962297,0.24413958317814372,0.2856828819308285,0.25799950390373494,0.24977847961120492,0.36811299814794757,0.40714169878025525,1441.5054784180384,0.31346903516941893,1.0,-1426.747877080472,-1426.747877080472,0.47232327810388597,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
1427,1,0.8247021825130696,0.6202487678930204,0.9297981958075789,0.9338207702119409,0.9143999406716921,0.9112979203648698,0.946988983898861,0.9877925211707433,0.9863073432661704,0.9688571887997885,0.9966243905919984,0.9439085869607359,0.6361566951036963,0.9937929448174334,0.9766916222052185,0.5930357399401834,0.1996150201690979,0.4135314824925662,0.2970729009324871,0.14538700657032588,0.13413906438774345,0.22214818781112594,0.27889127200639086,0.20993022877020992,0.23627319277974637,0.23488485500255551,0.3002148396980057,0.28146848712157563,0.3136026435725581,0.22032242008574449,0.20136994324971208,0.2509794663801625,0.5300777372185234,1451.955633625761,0.2489050027936628,1.0,-1437.8421611882595,-1437.8421611882595,0.4466547110002921,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
1428,1,0.8807089791815692,0.9846296888784838,0.8919413540394501,0.9644951024276521,0.9899180931485672,0.9560979291649156,0.9980916753928029,0.9854620519630838,0.9610833161531894,0.8941370815002514,0.9358962491341379,0.931283119172112,0.9298928266163479,0.8106024200199685,0.747141611406026,0.8260482575254456,0.6765320129178853,0.1746513584977009,0.36308096748762153,0.23495660763571374,0.27696044609079934,0.15148691878980827,0.16924166545659483,0.14626532104508844,0.2627487478004196,0.22662246965221908,0.1788009731725093,0.30707229213443565,0.22889868639569028,0.29652116084635,0.31837113355136865,0.19116414580789198,0.19108834379774126,1453.4016550885194,0.15414061353294528,1.0,-1438.5388434386741,-1438.5388434386741,-0.36915903001431616,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1429,1,0.9928587173050104,0.9316324754935048,0.9509859881688026,0.9450880405279694,0.9846385141745215,0.7734470629052511,0.9822811943385377,0.8366320910536963,0.9973823038591777,0.9205711164522306,0.9632600606793629,0.8842200546250831,0.8726980559812851,0.9911879402572702,0.9869686358938552,0.6432661030655372,0.1417345358156874,0.20739368280824452,0.376109921711165,0.315087613287111,0.1458036600822667,0.2593506681897751,0.19988219397662033,0.2559689793104587,0.24318679689109474,0.24558277305580242,0.2832266043343743,0.3250394046657507,0.3640918209076737,0.2407335840459324,0.2160217750751101,0.2908191002549413,0.7114667347211786,1455.7155135537112,0.06022630999427747,1.0,-1434.9686886465645,-1434.9686886465645,-0.43552913486951184,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
1430,1,0.9815799421742474,0.9158822638847817,0.9569547533380174,0.8661398998465888,0.9925010142280432,0.967873082041702,0.9931949691439205,0.9635138725013563,0.9121441935890156,0.8661554308634989,0.9751259225869451,0.9959383151616809,0.7575106203327099,0.9431317342384227,0.8921875487856656,0.6940169335372681,0.1981648000437064,0.3277168581662287,0.3566215878612289,0.31313559631427984,0.13202180835125038,0.1698658920690563,0.14829588552283193,0.22045770571705559,0.22465479398864568,0.23958182408522488,0.22069638831101912,0.25698480731250745,0.31925196240792914,0.25911928552970487,0.3067740576754941,0.2556041421438513,0.5135131877007884,1452.9742223257688,-0.10959347344919479,1.0,-1433.4655087961028,-1433.4655087961028,-0.27352584970299176,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
